"Station Name","REGINA GILMOUR"
"Province","SASKATCHEWAN"
"Latitude","50.57"
"Longitude","-104.83"
"Elevation","556.30"
"Climate Identifier","4016651"
"WMO Identifier",""
"TC Identifier",""

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1997-08-13","1997","08","13","","","","","","","","","","","","0.0","T","0.0","","0.0","T","0","","","","",""
"1997-08-14","1997","08","14","","","","","","","","","","","","9.8","","0.0","","9.8","","0","","","","",""
"1997-08-15","1997","08","15","","","","","","","","","","","","1.6","","0.0","","1.6","","0","","","","",""
"1997-08-16","1997","08","16","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-08-17","1997","08","17","","","","","","","","","","","","15.6","","0.0","","15.6","","0","","","","",""
"1997-08-18","1997","08","18","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-08-19","1997","08","19","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-08-20","1997","08","20","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-08-21","1997","08","21","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-08-22","1997","08","22","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-08-23","1997","08","23","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-08-24","1997","08","24","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-08-25","1997","08","25","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-08-26","1997","08","26","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-08-27","1997","08","27","","","","","","","","","","","","7.4","","0.0","","7.4","","0","","","","",""
"1997-08-28","1997","08","28","","","","","","","","","","","","4.0","","0.0","","4.0","","0","","","","",""
"1997-08-29","1997","08","29","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-08-30","1997","08","30","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-08-31","1997","08","31","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-09-01","1997","09","01","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-09-02","1997","09","02","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-09-03","1997","09","03","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-09-04","1997","09","04","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-09-05","1997","09","05","","","","","","","","","","","","0.0","T","0.0","","0.0","T","0","","","","",""
"1997-09-06","1997","09","06","","","","","","","","","","","","0.2","","0.0","","0.2","","0","","","","",""
"1997-09-07","1997","09","07","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-09-08","1997","09","08","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-09-09","1997","09","09","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-09-10","1997","09","10","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-09-11","1997","09","11","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-09-12","1997","09","12","","","","","","","","","","","","3.6","","0.0","","3.6","","0","","","","",""
"1997-09-13","1997","09","13","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-09-14","1997","09","14","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-09-15","1997","09","15","","","","","","","","","","","","21.4","","0.0","","21.4","","0","","","","",""
"1997-09-16","1997","09","16","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-09-17","1997","09","17","","","","","","","","","","","","0.4","","0.0","","0.4","","0","","","","",""
"1997-09-18","1997","09","18","","","","","","","","","","","","0.0","T","0.0","","0.0","T","0","","","","",""
"1997-09-19","1997","09","19","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-09-20","1997","09","20","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-09-21","1997","09","21","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-09-22","1997","09","22","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-09-23","1997","09","23","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-09-24","1997","09","24","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-09-25","1997","09","25","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-09-26","1997","09","26","","","","","","","","","","","","2.0","","0.0","","2.0","","0","","","","",""
"1997-09-27","1997","09","27","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-09-28","1997","09","28","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-09-29","1997","09","29","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-09-30","1997","09","30","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-10-01","1997","10","01","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-10-02","1997","10","02","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-10-03","1997","10","03","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-10-04","1997","10","04","","","","","","","","","","","","3.0","","0.0","","3.0","","0","","","","",""
"1997-10-05","1997","10","05","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-10-06","1997","10","06","","","","","","","","","","","","1.0","","0.0","","1.0","","0","","","","",""
"1997-10-07","1997","10","07","","","","","","","","","","","","1.2","","0.0","","1.2","","0","","","","",""
"1997-10-08","1997","10","08","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-10-09","1997","10","09","","","","","","","","","","","","2.2","","0.0","","2.2","","0","","","","",""
"1997-10-10","1997","10","10","","","","","","","","","","","","0.0","T","0.0","","0.0","T","0","","","","",""
"1997-10-11","1997","10","11","","","","","","","","","","","","19.0","","0.0","","19.0","","0","","","","",""
"1997-10-12","1997","10","12","","","","","","","","","","","","2.2","","0.0","","2.2","","0","","","","",""
"1997-10-13","1997","10","13","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-10-14","1997","10","14","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-10-15","1997","10","15","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-10-16","1997","10","16","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-10-17","1997","10","17","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-10-18","1997","10","18","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-10-19","1997","10","19","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-10-20","1997","10","20","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-10-21","1997","10","21","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-10-22","1997","10","22","","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","","","","",""
"1997-10-23","1997","10","23","","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","T","","","",""
"1997-10-24","1997","10","24","","","","","","","","","","","","0.0","","0.0","","0.0","","0","T","","","",""
"1997-10-25","1997","10","25","","","","","","","","","","","","0.0","","0.0","","0.0","","0","T","","","",""
"1997-10-26","1997","10","26","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-10-27","1997","10","27","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-10-28","1997","10","28","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-10-29","1997","10","29","","","","","","","","","","","","4.0","","0.0","","4.0","","0","","","","",""
"1997-10-30","1997","10","30","","","","","","","","","","","","0.0","T","0.0","","0.0","T","0","","","","",""
"1997-10-31","1997","10","31","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-11-01","1997","11","01","","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","","","","",""
"1997-11-02","1997","11","02","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-11-03","1997","11","03","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-11-04","1997","11","04","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-11-05","1997","11","05","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-11-06","1997","11","06","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-11-07","1997","11","07","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-11-08","1997","11","08","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-11-09","1997","11","09","","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","","","","",""
"1997-11-10","1997","11","10","","","","","","","","","","","","0.0","","0.0","","0.0","","0","T","","","",""
"1997-11-11","1997","11","11","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-11-12","1997","11","12","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-11-13","1997","11","13","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-11-14","1997","11","14","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-11-15","1997","11","15","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-11-16","1997","11","16","","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","","","","",""
"1997-11-17","1997","11","17","","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","T","","","",""
"1997-11-18","1997","11","18","","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","","","","",""
"1997-11-19","1997","11","19","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-11-20","1997","11","20","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-11-21","1997","11","21","","","","","","","","","","","","0.0","","0.0","C","0.0","C","0","","","","",""
"1997-11-22","1997","11","22","","","","","","","","","","","","0.0","","2.0","A","2.0","A","0","","","","",""
"1997-11-23","1997","11","23","","","","","","","","","","","","0.0","","0.0","","0.0","","2","","","","",""
"1997-11-24","1997","11","24","","","","","","","","","","","","0.0","","0.0","","0.0","","0","T","","","",""
"1997-11-25","1997","11","25","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-11-26","1997","11","26","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-11-27","1997","11","27","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-11-28","1997","11","28","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-11-29","1997","11","29","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-11-30","1997","11","30","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-12-01","1997","12","01","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-12-02","1997","12","02","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-12-03","1997","12","03","","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","T","","","",""
"1997-12-04","1997","12","04","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-12-05","1997","12","05","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-12-06","1997","12","06","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-12-07","1997","12","07","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-12-08","1997","12","08","","","","","","","","","","","","0.0","","","M","","M","0","","","","",""
"1997-12-09","1997","12","09","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-12-10","1997","12","10","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-12-11","1997","12","11","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-12-12","1997","12","12","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-12-13","1997","12","13","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-12-14","1997","12","14","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-12-15","1997","12","15","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-12-16","1997","12","16","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-12-17","1997","12","17","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-12-18","1997","12","18","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-12-19","1997","12","19","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-12-20","1997","12","20","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-12-21","1997","12","21","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-12-22","1997","12","22","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-12-23","1997","12","23","","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","","","","",""
"1997-12-24","1997","12","24","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-12-25","1997","12","25","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-12-26","1997","12","26","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-12-27","1997","12","27","","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","","","","",""
"1997-12-28","1997","12","28","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-12-29","1997","12","29","","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","","","","",""
"1997-12-30","1997","12","30","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1997-12-31","1997","12","31","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
